CODE_CLT;C_CHEQUE_MNT;C_CHEQUE_NB;C_DEBLOC_CREDIT_MNT;C_DEBLOC_CREDIT_NB;C_MNT;C_NB;C_VERS_ESPECE_MNT;C_VERS_ESPECE_NB;C_VIREMENT_MNT;C_VIREMENT_NB;D_CHEQUE_MNT;D_CHEQUE_NB;D_MNT;D_NB;D_PMNT_TPE_MNT;D_PMNT_TPE_NB;D_REMB_CREDIT_MNT;D_REMB_CREDIT_NB;D_RET_DAB_MNT;D_RET_DAB_NB;D_RET_ESPECE_MNT;D_RET_ESPECE_NB;D_VIREMENT_MNT;D_VIREMENT_NB
7854;0;0;0;0;1046.483333;3.333333333;0;0;553.7946667;1.333333333;0;0;917.8693333;10;0;0;416.5453333;1;461.4733333;3.333333333;0;0;16.66666667;0.333333333
7855;0;0;0;0;0.077;0.333333333;0;0;0;0;0;0;11.66033333;1.333333333;0;0;0;0;6.666666667;0.333333333;0;0;0;0
7856;0;0;0;0;10;1;0;0;0;0;0;0;0.207666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7857;0;0;0;0;260.64;1;0;0;260.64;1;0;0;259.1203333;3.666666667;0;0;0;0;0;0;253.1466667;1.666666667;1.416;1
7858;0;0;0;0;106.6773333;1.666666667;106.6666667;1.333333333;0;0;0;0;124.3373333;3.333333333;0;0;0;0;120;2.666666667;0;0;0;0
7859;0;0;0;0;0.028666667;0.333333333;0;0;0;0;0;0;4.945333333;1;0;0;0;0;0;0;0;0;0;0
7860;0;0;0;0;459.153;2;0;0;459.153;2;0;0;460.1633333;6.333333333;8.666666667;0.333333333;0;0;440;2.333333333;0;0;0;0
7861;0;0;0;0;562.8516667;1.333333333;0;0;562.8516667;1.333333333;0;0;635.791;12;0;0;263.844;2;21.39333333;1.333333333;317.3333333;2.666666667;0;0
7862;0;0;0;0;851.8533333;3;160;0.666666667;691.784;1.666666667;0;0;1877.608;10;0;0;324.073;1;0;0;1539.666667;4;2.36;1.666666667
7863;0;0;0;0;0.000666667;0.333333333;0;0;0;0;0;0;4.327333333;0.666666667;0;0;0;0;0;0;0;0;0;0
7864;0;0;0;0;0.001;0.333333333;0;0;0;0;0;0;4.327666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7865;0;0;0;0;277.3333333;1;0;0;277.3333333;1;0;0;275.887;2.333333333;0;0;0;0;0;0;270;1;1.416;1
7866;0;0;0;0;5.053;0.333333333;0;0;0;0;0;0;672.122;1;0;0;0;0;0;0;666.6666667;0.333333333;0;0
7867;0;0;0;0;0.079666667;0.333333333;0;0;0;0;0;0;97.01733333;0.666666667;0;0;0;0;0;0;96.88333333;0.333333333;0;0
7868;0;0;0;0;877.2733333;2.333333333;0;0;877.2693333;2;0;0;879.3656667;8.333333333;0;0;274.6526667;1;590.4233333;2.666666667;0;0;0;0
7869;0;0;0;0;7.260666667;0.666666667;0;0;0;0;0;0;0.236333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7870;0;0;0;0;977.327;2.666666667;0;0;969.1973333;2.333333333;0;0;799.545;10.66666667;0;0;311.9553333;1;471.09;5;0;0;0;0
7871;0;0;0;0;936.3893333;1.333333333;0;0;936.3893333;1.333333333;0;0;1831.937333;9.333333333;110.7333333;1;443.4273333;1;1265.336667;4.333333333;0;0;0;0
7872;0;0;0;0;0.035333333;0.333333333;0;0;0;0;0;0;0.625333333;0.666666667;0;0;0;0;0;0;0;0;0;0
7873;0;0;0;0;496.634;1;0;0;496.634;1;0;0;616.0466667;9.333333333;4.8;0.333333333;0;0;601.06;6;0;0;0;0
7874;0;0;0;0;748.8846667;2;0;0;748.8846667;2;0;0;755.0696667;9;0;0;0;0;742.7333333;5.666666667;0;0;0;0
7875;0;0;0;0;34.28;0.666666667;33.33333333;0.333333333;0;0;0;0;0.307666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7876;0;0;0;0;0.002666667;0.333333333;0;0;0;0;0;0;4.329333333;0.666666667;0;0;0;0;0;0;0;0;0;0
7877;0;0;0;0;1711.484333;2.666666667;0;0;1710.858333;2.333333333;0;0;2212.229;9.666666667;0;0;518.3713333;1;351.4;3.333333333;1333.333333;3;0;0
7878;0;0;0;0;291.7093333;4.333333333;0;0;291.6933333;4;0;0;320.016;2.666666667;0;0;0;0;0;0;320;2.333333333;0;0
7879;0;0;0;0;324.0673333;2.333333333;0;0;324.0673333;2.333333333;0;0;345.9646667;8;0;0;0;0;338.09;4.666666667;0;0;3.304;2.333333333
7880;0;0;0;0;424.8003333;1.666666667;0;0;424.7763333;1.333333333;0;0;411.6073333;4.666666667;0;0;0;0;406.6666667;3.666666667;0;0;0;0
7881;0;0;0;0;1074.184333;1.333333333;0;0;1074.184333;1.333333333;0;0;1315.362333;17.33333333;0;0;452.33;4;783.3333333;6;43.33333333;0.333333333;0;0
7882;0;0;0;0;3.861;0.333333333;0;0;0;0;0;0;0.890333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7883;0;0;0;0;0.102;0.333333333;0;0;0;0;0;0;0.692;0.666666667;0;0;0;0;0;0;0;0;0;0
7884;0;0;0;0;813.874;1.333333333;0;0;813.874;1.333333333;0;0;812.091;3;0;0;0;0;0;0;805;1;1.888;1.333333333
7885;0;0;0;0;666.3383333;1.666666667;0;0;666.3333333;1.333333333;0;0;523.1786667;9;0;0;211.6003333;1.666666667;0;0;200;0.333333333;0;0
7886;0;0;0;0;535.0423333;1.333333333;500;0.333333333;0;0;0;0;673.9953333;1.333333333;0;0;0;0;0;0;666.6666667;0.333333333;0;0
7887;0;0;0;0;16.84666667;0.666666667;0;0;16.83333333;0.333333333;0;0;38.93666667;1;0;0;0;0;0;0;38.33333333;0.333333333;0;0
7888;0;0;0;0;832.311;2.666666667;150;1;680.8136667;1.333333333;0;0;770.0336667;7;0;0;124.6706667;1;0;0;631.3333333;1.666666667;1.888;1.333333333
7889;0;0;0;0;0.232;0.333333333;0;0;0;0;0;0;0.146;0.333333333;0;0;0;0;0;0;0;0;0;0
7890;0;0;0;0;10.05333333;1.333333333;0;0;0;0;0;0;0.128666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7891;0;0;0;0;0.088;0.333333333;0;0;0;0;0;0;0.678;0.666666667;0;0;0;0;0;0;0;0;0;0
7892;0;0;0;0;37.75766667;0.333333333;0;0;0;0;0;0;1878.663;3;0;0;0;0;300;1;1566.666667;1.333333333;0;0
7893;0;0;0;0;483.3333333;1;483.3333333;1;0;0;0;0;714.031;5.666666667;0;0;0;0;0;0;0;0;0;0
7894;10;0.333333333;0;0;4844.406667;1.333333333;4833.333333;0.666666667;0;0;0.037333333;0.333333333;0.369666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7895;0;0;0;0;1346.447;2.666666667;123.3333333;0.333333333;1223.110333;2;0;0;1019.889333;8.333333333;0;0;370.011;1;303.1333333;2.666666667;333.3333333;0.333333333;0;0
7896;0;0;0;0;918.813;1.666666667;0;0;918.813;1.666666667;0;0;778.6493333;6.333333333;1.666666667;0.333333333;322.21;1;304.1;2.333333333;141.6666667;0.333333333;0;0
7897;0;0;3666.666667;0.333333333;5348.436667;2.666666667;0;0;680.8266667;1.333333333;0;0;4507.161667;9;0;0;1977.683;1;550.7833333;1.333333333;833.3333333;0.666666667;1000;0.333333333
7898;0;0;0;0;648.1;2;0;0;648.1;2;0;0;460.18;4.666666667;0;0;0;0;349.7066667;2;101.5733333;0.666666667;0;0
7899;0;0;0;0;1063.356333;2;16.66666667;0.333333333;1046.689667;1.666666667;0;0;1061.787;6.333333333;0;0;394.9536667;2;480;1.333333333;178.24;0.666666667;0;0
7900;0;0;0;0;757.1223333;2;0;0;757.0666667;1.666666667;0;0;755.9206667;7.333333333;0;0;293.024;1;130.6966667;1.333333333;313.3333333;0.666666667;0;0
7901;0;0;0;0;643.4666667;2;0;0;643.4496667;1.333333333;0;0;599.6683333;11.33333333;0;0;303.621;3;43.33333333;0.333333333;223.3333333;0.666666667;0;0
7902;0;0;0;0;592.893;1.333333333;0;0;591.1736667;1;0;0;183.7966667;1;0;0;0;0;0;0;183.3333333;0.666666667;0;0
7903;0;0;0;0;25.656;1.333333333;0;0;0;0;0;0;0.249;0.333333333;0;0;0;0;0;0;0;0;0;0
7904;0;0;0;0;0.014666667;0.333333333;0;0;0;0;0;0;0.014666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7905;0;0;0;0;550.277;1.333333333;0;0;542.2973333;1;0;0;762.388;3.333333333;0;0;0;0;0;0;756.6666667;2.333333333;0;0
7906;24;0.333333333;0;0;2024;1.333333333;0;0;0;0;0.141666667;0.333333333;2183.908667;2;0;0;0;0;0;0;2166.666667;1.333333333;0;0
7907;0;0;0;0;0.256666667;0.333333333;0;0;0;0;0;0;0.151333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7908;0;0;0;0;8.5;0.666666667;0;0;8.5;0.666666667;0;0;171.544;1.333333333;0;0;0;0;0;0;166.6666667;0.333333333;0.944;0.666666667
7909;0;0;0;0;0;0;0;0;0;0;0;0;0.578333333;0.666666667;0;0;0;0;0;0;0;0;0;0
7910;0;0;0;0;788.5203333;1.666666667;0;0;788.5203333;1.666666667;0;0;554.2086667;6.666666667;0;0;342.5003333;1;190.8166667;1.666666667;0;0;0;0
7911;0;0;0;0;652.3023333;1.666666667;0;0;651.8716667;1.333333333;0;0;534.3083333;8.333333333;5;1;309.6733333;1;193.6966667;1;0;0;0;0
7912;0;0;0;0;971.4033333;1;0;0;971.4033333;1;0;0;1202.233333;15.33333333;0;0;0;0;1193.333333;13.33333333;0;0;0;0
7913;0;0;0;0;1.053;0.333333333;0;0;0;0;0;0;0.310333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7914;0;0;0;0;0.134666667;0.333333333;0;0;0;0;0;0;0.724666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7915;0;0;0;0;0;0;0;0;0;0;0;0;0.392333333;0.666666667;0;0;0;0;0;0;0;0;0;0
7916;0;0;0;0;650.2526667;1.333333333;0;0;650.2526667;1.333333333;0;0;656.5076667;7.333333333;0;0;209.674;1;430;2.666666667;0;0;0;0
7917;0;0;0;0;1611.297333;2.333333333;165;0.666666667;1446.297333;1.666666667;0;0;849.4953333;13;175.4973333;5.333333333;0;0;664.7833333;5.333333333;0;0;0;0
7918;0;0;0;0;402.862;0.666666667;0;0;0;0;0;0;315.4486667;1.333333333;0;0;0;0;300;0.333333333;0;0;0;0
7919;0;0;0;0;143.8333333;1.333333333;0;0;130.567;1;0;0;6.704666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7920;0;0;0;0;4.957666667;0.333333333;0;0;0;0;0;0;87.776;1;0;0;0;0;0;0;86.66666667;0.666666667;0;0
7921;0;0;0;0;25.88933333;1.333333333;0;0;0;0;0;0;0.296333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7922;0;0;0;0;31.75266667;0.333333333;0;0;0;0;0;0;31.75266667;0.666666667;0;0;0;0;0;0;25.284;0.333333333;0;0
7923;0;0;1400;0.333333333;2691.228;2;0;0;1289.758667;1.333333333;0;0;3014.225;19;19.56666667;0.666666667;533.3896667;1;512.1033333;9.666666667;1901.573333;1.666666667;0;0
7924;0;0;0;0;298.8173333;1;0;0;298.8133333;0.666666667;0;0;298.9273333;1.333333333;0;0;0;0;0;0;298.3333333;0.666666667;0;0
7925;0;0;0;0;0.003;0.333333333;0;0;0;0;0;0;0.593;0.666666667;0;0;0;0;0;0;0;0;0;0
7926;0;0;1600;0.333333333;2637.918667;2.333333333;0;0;1035.365;1.666666667;0;0;7069.874333;9.666666667;0;0;397.4936667;1;483.3333333;2;6113.333333;0.666666667;0;0
7927;0;0;0;0;328.817;1.333333333;0;0;328.814;1;0;0;331.761;3.666666667;0;0;0;0;0;0;325;1;1.416;1
7928;0;0;0;0;580;1.333333333;0;0;546.6666667;1;0;0;587.709;6.333333333;0;0;139.387;1;403.3333333;1.333333333;0;0;33.33333333;0.333333333
7929;0;0;0;0;1489.286333;2.666666667;533.3333333;0.666666667;946.368;1.666666667;0;0;2984.690667;12.66666667;0;0;0;0;940.3833333;9;2033.333333;1;0;0
7930;0;0;0;0;1320.721333;2.333333333;0;0;1320.719333;2;0;0;1330.868667;10.66666667;0;0;447.719;2;666.3133333;4.333333333;200;0.666666667;0;0
7931;0;0;0;0;725.0303333;1.333333333;0;0;725.0223333;1;0;0;724.2503333;6.333333333;0;0;322.3523333;1;390.4333333;1.333333333;0;0;0;0
7932;0;0;0;0;1550.374;3.333333333;0;0;1022.365;1.666666667;0;0;1425.566667;7.666666667;0;0;555.8476667;1;846.6666667;2.666666667;0;0;0.472;0.333333333
7933;0;0;0;0;741.0823333;1.333333333;0;0;741.0823333;1.333333333;0;0;739.7723333;2.666666667;0;0;0;0;0;0;733.3333333;1;1.888;1.333333333
7934;0;0;0;0;58.878;0.333333333;0;0;0;0;0;0;105.2273333;1;0;0;0;0;0;0;93.33333333;0.666666667;0;0
7935;0;0;0;0;100.0326667;1.333333333;0;0;100;1;0;0;66.69933333;1;0;0;0;0;0;0;66.66666667;0.666666667;0;0
7936;0;0;0;0;677.4476667;1.333333333;0;0;677.4476667;1.333333333;0;0;680.7506667;9;0;0;308.389;2;345.0666667;2;0;0;0;0
7937;0;0;0;0;200.6716667;2;200;1.666666667;0;0;0;0;166.919;1.666666667;0;0;0;0;0;0;166.6666667;1.333333333;0;0
7938;0;0;0;0;3148.575;6.666666667;0;0;3148.572;6.333333333;0;0;2951.413;12.66666667;0;0;582.5983333;2;1058.236667;4;1293.333333;1;0;0
7939;0;0;0;0;2672.493667;1;2666.666667;0.666666667;0;0;0;0;817.95;2;0;0;0;0;0;0;816.6666667;1.666666667;0;0
7940;0;0;0;0;699.806;1.666666667;0;0;698.9013333;1.333333333;0;0;698.861;7.333333333;0;0;269.8146667;1;412.5633333;1.333333333;0;0;0;0
7941;0;0;0;0;966.6666667;0.666666667;0;0;0;0;800;0.333333333;986.45;6.333333333;24;0.333333333;0;0;147.5433333;2.333333333;0;0;0;0
7942;0;0;0;0;1218.412333;1.333333333;0;0;1218.412333;1.333333333;0;0;1025.431667;10.33333333;0;0;0;0;335.5;3.333333333;621.6666667;2.666666667;0;0
7943;0;0;0;0;1318.528333;2;0;0;1313.528333;1.666666667;0;0;1843.531333;8;5.593333333;0.333333333;402.6613333;1;346.6966667;2.333333333;1073.333333;1;0;0
7944;0;0;0;0;495.1846667;2.666666667;0;0;495.182;2.333333333;0;0;494.9193333;11.33333333;0;0;0;0;463.3333333;10;26.66666667;0.333333333;0;0
7945;0;0;0;0;556.13;1;0;0;556.13;1;0;0;528.435;4.666666667;0;0;0;0;0;0;516.6666667;1;0;0
7946;0;0;0;0;0.006;0.333333333;0;0;0;0;0;0;0.596;0.666666667;0;0;0;0;0;0;0;0;0;0
7947;0;0;0;0;1162.166667;2;0;0;1162.166667;2;0;0;1067.164333;6.666666667;0;0;392.654;1;166.6666667;0.666666667;483.3333333;1;0;0
7948;0;0;8666.666667;0.333333333;13094.65033;3.333333333;3333.333333;0.333333333;727.9836667;1.333333333;0;0;12872.84733;12.66666667;1.666666667;0.333333333;3794.086667;1;411.0833333;4.666666667;8428.24;1;0;0
7949;0;0;0;0;5.664;0.333333333;0;0;0;0;0;0;67.91733333;0.666666667;0;0;0;0;0;0;66.66666667;0.333333333;0;0
7950;0;0;0;0;1084.93;2;0;0;1032.952667;1.666666667;0;0;1975.591;10.66666667;0;0;439.47;1;570.5533333;3.333333333;931.5733333;1.333333333;0;0
7951;0;0;0;0;24.44466667;0.333333333;0;0;0;0;0;0;5.006666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7952;0;0;0;0;1275.83;1.666666667;0;0;1275.83;1.666666667;0;0;1252.233333;5.666666667;0;0;0;0;316.6666667;2.333333333;926.6666667;1.333333333;0;0
7953;0;0;0;0;4868.315333;1.666666667;4166.666667;0.333333333;701.6486667;1.333333333;0;0;4855.957333;3.666666667;0;0;0;0;333.3333333;0.666666667;4513.333333;0.666666667;0;0
7954;0;0;0;0;1199.983;1.666666667;0;0;1199.975333;1.333333333;0;0;1075.779667;11.66666667;0;0;492.3753333;1;565.86;6;0;0;0;0
7955;10496.16667;14.66666667;0;0;15663.93667;17.33333333;4966.666667;1.333333333;0;0;4010.381;21.33333333;14990.31633;33;0;0;0;0;0;0;10966.66667;4.333333333;0;0
7956;0;0;0;0;0.001;0.333333333;0;0;0;0;0;0;4.327666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7957;0;0;0;0;1065.391333;2;0;0;1065.382;1.666666667;0;0;1048.824;16.33333333;27.88;0.666666667;154.0926667;1;834.59;9;13.33333333;0.333333333;0;0
7958;0;0;0;0;49.3;0.333333333;0;0;0;0;0;0;9.959666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7959;0;0;0;0;0.003;0.333333333;0;0;0;0;0;0;0.593;0.666666667;0;0;0;0;0;0;0;0;0;0
7960;0;0;0;0;1148.719;2.333333333;0;0;1148.607;2;0;0;1113.338333;8.666666667;0;0;384.934;1;0;0;681.6666667;1.666666667;0;0
7961;0;0;0;0;1411.600333;2.666666667;16.66666667;0.333333333;1361.225;1.333333333;0;0;1789.319667;8;0;0;502.579;1;40;0.666666667;1200;1.666666667;33.33333333;0.666666667
7962;0;0;0;0;20.54166667;1.333333333;0;0;0;0;0;0;0.226333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7963;0;0;0;0;0.005;0.333333333;0;0;0;0;0;0;0.595;0.666666667;0;0;0;0;0;0;0;0;0;0
7964;0;0;0;0;0.009;0.333333333;0;0;0;0;0;0;0.599;0.666666667;0;0;0;0;0;0;0;0;0;0
7965;0;0;0;0;700.7453333;1.333333333;0;0;700.7453333;1.333333333;0;0;433.9333333;5.333333333;0;0;0;0;0;0;424.5333333;3.333333333;0;0
7966;0;0;0;0;689.7316667;1;0;0;689.7316667;1;0;0;690.792;2.666666667;0;0;0;0;0;0;680;1;0.472;0.333333333
7967;0;0;0;0;293.8983333;1;0;0;293.8983333;1;0;0;290.8436667;2.666666667;0;0;0;0;0;0;286.6666667;1;0;0
7968;0;0;0;0;0.015666667;0.333333333;0;0;0;0;0;0;0.605666667;0.666666667;0;0;0;0;0;0;0;0;0;0
7969;0;0;0;0;602.7593333;1.333333333;0;0;602.7593333;1.333333333;0;0;660.0746667;4;0;0;0;0;0;0;653.3333333;1.666666667;1.888;1.333333333
7970;0;0;0;0;175.2403333;1;166.6666667;0.666666667;0;0;0;0;1.832666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7971;0;0;0;0;1026.983;1.333333333;0;0;1026.983;1.333333333;0;0;1283.1;7.333333333;0;0;0;0;540.8066667;4;733.3333333;1;0;0
7972;0;0;0;0;793.4953333;1.333333333;0;0;793.4953333;1.333333333;0;0;776.6643333;4.666666667;0;0;0;0;0;0;765;1;0;0
7973;0;0;0;0;2033.577667;4.333333333;816.6666667;1.333333333;1209.997667;2;0;0;1883.806;12.33333333;0;0;265.599;1;0;0;1604.44;7;6.165333333;2.333333333
7974;0;0;0;0;748.0023333;1.333333333;0;0;748.0023333;1.333333333;0;0;575.7343333;2.666666667;0;0;0;0;0;0;566.6666667;0.333333333;0;0
7975;0;0;0;0;2.320333333;0.333333333;0;0;0;0;0;0;253.9156667;1;0;0;0;0;0;0;253.3333333;0.666666667;0;0
7976;0;0;0;0;15.10333333;0.333333333;0;0;0;0;0;0;3.138333333;0.333333333;0;0;0;0;0;0;0;0;0;0
7977;50;0.333333333;0;0;669.1386667;1.333333333;0;0;619.1386667;1;0;0;458.143;4.666666667;0;0;0;0;0;0;446.6666667;1;0;0
7978;0;0;0;0;3.094;0.333333333;0;0;0;0;0;0;0.737;0.333333333;0;0;0;0;0;0;0;0;0;0
7979;0;0;0;0;514.6666667;1;0;0;514.6666667;1;0;0;515.4203333;7.666666667;0;0;258.3876667;1;243.3333333;3;0;0;0;0
7980;0;0;0;0;0.752333333;0.333333333;0;0;0;0;0;0;0.268666667;0.333333333;0;0;0;0;0;0;0;0;0;0
7981;0;0;0;0;1193.352333;2;0;0;1193.304;1.666666667;0;0;1196.603;7;0;0;304.392;1;0;0;878.0533333;2;0;0
7982;0;0;0;0;844.016;2.333333333;0;0;844.0006667;1.333333333;0;0;850.7023333;11.33333333;0;0;382.489;2;0;0;438.3333333;2;0;0
7983;0;0;0;0;1210.455667;2.666666667;0;0;1210.455667;2.666666667;0;0;1379.906333;10.66666667;0;0;439.358;2;923.3333333;4.333333333;0;0;0;0
7984;0;0;0;0;901.1866667;3.333333333;0;0;813.102;1.666666667;0;0;4011.345333;9.666666667;0;0;466.6083333;1;303.3333333;3;3223.333333;1;0;0
7985;0;0;0;0;703.8033333;1.333333333;0;0;703.8033333;1.333333333;0;0;744.8093333;8;0;0;306.4393333;1;423.7666667;2.666666667;0;0;0;0
7986;0;0;0;0;789.86;1.666666667;0;0;789.86;1.666666667;0;0;731.162;8;0;0;322.3603333;1;87.1;1.333333333;296.48;1.666666667;0;0
7987;0;0;0;0;366.8053333;0.666666667;0;0;366.8053333;0.666666667;0;0;395.169;4;0;0;0;0;0;0;384.9066667;1.333333333;0.944;0.666666667
7988;0;0;0;0;626.1283333;1.333333333;16.66666667;0.333333333;609.4616667;1;0;0;410.3446667;3.666666667;0;0;0;0;0;0;386.6666667;0.666666667;0.472;0.333333333
7989;0;0;0;0;832.363;1.666666667;0;0;832.313;1.333333333;0;0;833.9733333;1.666666667;0;0;0;0;0;0;833.3333333;1;0;0
7990;0;0;0;0;699.245;1.333333333;0;0;699.245;1.333333333;0;0;661.152;7.333333333;0;0;0;0;224.9866667;2.666666667;423.3333333;1;0;0
7991;0;0;0;0;859.2656667;2.666666667;0;0;809.1766667;1.333333333;0;0;697.3756667;7.666666667;46.98;1;0;0;590.8166667;3;0;0;50;1
7992;0;0;0;0;31.50866667;1.333333333;30;1;0;0;0;0;0.42;0.333333333;0;0;0;0;0;0;0;0;0;0
7993;0;0;0;0;976.6453333;3;300;0.666666667;630.0756667;1.333333333;0;0;1389.013333;9;0;0;237.1533333;1;0;0;1098.666667;2.333333333;33.33333333;0.666666667
7994;0;0;0;0;624.3633333;1.333333333;0;0;624.3543333;1;0;0;675.1573333;8.666666667;0;0;256.2743333;1;400.5033333;3;0;0;0;0
7995;0;0;0;0;1045.339667;2;0;0;1045.324667;1.666666667;0;0;928.235;10;0;0;365.4833333;1;535.2566667;3.666666667;0;0;0;0
7996;0;0;0;0;775.0003333;1.666666667;0;0;775.0003333;1.666666667;0;0;815.5683333;6;0;0;298.557;1;0;0;503.3333333;1;2.36;1.666666667
7997;0;0;0;0;389.828;1;16.66666667;0.333333333;373.1613333;0.666666667;0;0;392.2316667;4.333333333;0;0;0;0;366.6666667;1;0.844;0.333333333;0;0
7998;0;0;0;0;905.6856667;2;0;0;903.1033333;1.666666667;0;0;1297.544;9.666666667;0;0;336.4596667;1;80;0.333333333;864;3;0;0
7999;0;0;0;0;397.399;1;0;0;397.399;1;0;0;398.918;4.666666667;0;0;0;0;0;0;385;1;0;0
8000;0;0;0;0;1243.051;2.333333333;0;0;1017.816667;1.333333333;0;0;1280.526333;7.333333333;0;0;483.154;1;0;0;563.3333333;2;216.6666667;0.666666667
8001;0;0;0;0;563.8616667;1;0;0;563.8616667;1;0;0;564.3736667;2.333333333;0;0;0;0;0;0;558.3333333;1;1.416;1
8002;0;0;0;0;602.685;1.666666667;0;0;602.682;1.333333333;0;0;572.1773333;21;0;0;172.0656667;0.666666667;0;0;211.6666667;0.666666667;0;0
8003;0;0;0;0;1637.693;2.666666667;0;0;1637.660333;2.333333333;0;0;1703.890667;13.33333333;0;0;717.7756667;3;923.3333333;3.333333333;40;0.666666667;0;0
8004;0;0;0;0;727.9726667;1.666666667;0;0;727.9696667;1.333333333;0;0;723.8363333;7;0;0;302.555;1;0;0;408.3333333;1.333333333;0;0
8005;0;0;0;0;0;0;0;0;0;0;0;0;0.448333333;0.666666667;0;0;0;0;0;0;0;0;0;0
8006;0;0;0;0;1440.571333;1.666666667;0;0;1440.448667;1.333333333;0;0;1509.161667;8;0;0;401.0356667;1;1097.05;3.666666667;0;0;0;0
8007;0;0;0;0;1184.551;4.666666667;0;0;771.356;1.666666667;0;0;951.9963333;12.33333333;0;0;399.079;1;404.07;4;78.24;0.666666667;50;1
8008;0;0;0;0;1118.361667;2.333333333;0;0;1118.355667;2;0;0;1054.753;12.66666667;0;0;222.444;1;356.6666667;6.333333333;453.3333333;0.666666667;0;0
8009;0;0;0;0;693.321;1.333333333;0;0;693.321;1.333333333;0;0;517.6753333;5.666666667;0;0;0;0;505.1866667;2.333333333;0;0;0;0
8010;0;0;0;0;0;0;0;0;0;0;0;0;10.13866667;3;0;0;0;0;0;0;0;0;0;0
8011;0;0;0;0;263.0276667;0.666666667;250;0.333333333;0;0;0;0;583.717;5;0;0;0;0;510;4;66.66666667;0.333333333;0;0
8012;0;0;0;0;1116.635;3;0;0;725.056;1.333333333;0;0;1261.696;12;0;0;356.4476667;1.666666667;569.69;4.666666667;200;0.666666667;0;0
8013;0;0;0;0;884.7943333;1.333333333;0;0;884.7943333;1.333333333;0;0;759.122;7.666666667;2.333333333;0.333333333;0;0;594.5;2;133.3333333;0.333333333;0;0
8014;0;0;0;0;33.34833333;0.666666667;33.33333333;0.333333333;0;0;0;0;33.93833333;1.333333333;0;0;0;0;0;0;33.33333333;0.666666667;0;0
8015;0;0;0;0;336.8133333;1;0;0;336.8133333;1;0;0;335.9623333;4.333333333;0;0;0;0;0;0;323.3333333;1;0;0
8016;0;0;0;0;500;1;500;1;0;0;0;0;493.761;4;0;0;0;0;0;0;0;0;0;0
8017;0;0;0;0;1046.718;1.333333333;0;0;1046.718;1.333333333;0;0;1046.589;3.666666667;0;0;0;0;0;0;1036.666667;1;0;0
8018;0;0;0;0;18.89066667;0.666666667;0;0;18.88866667;0.333333333;0;0;20.592;1.333333333;0;0;0;0;20;0.666666667;0;0;0;0
8019;0;0;0;0;0.666333333;0.333333333;0;0;0;0;0;0;0.251333333;0.333333333;0;0;0;0;0;0;0;0;0;0
8020;0;0;0;0;755.0953333;1.333333333;0;0;755.0953333;1.333333333;0;0;477.4303333;8;0;0;0;0;457.7833333;4;0;0;0;0
8021;0;0;0;0;795.5383333;1.666666667;0;0;795.5383333;1.666666667;0;0;725.3963333;9;0;0;334.34;1;368.7533333;4;0;0;0;0
8022;0;0;5666.666667;0.333333333;6744.844667;2.333333333;0;0;911.5113333;1.666666667;0;0;6605.965667;22.66666667;0;0;89.473;0.333333333;1077.206667;16;5169.813333;1.666666667;166.6666667;0.333333333
8023;0;0;0;0;1405.06;2.333333333;0;0;1405.027333;2;0;0;1535.343667;9.666666667;0;0;631.8383333;2;0;0;873.3333333;1.333333333;0;0
8024;0;0;0;0;1001.606333;1.333333333;0;0;1001.606333;1.333333333;0;0;905.0866667;7.666666667;0;0;0;0;395.6866667;5;500;0.666666667;0;0
8025;0;0;0;0;643.9046667;1.666666667;0;0;643.8996667;1.333333333;0;0;644.569;7.666666667;0;0;337.2563333;2;291.2366667;1;0;0;0;0
8026;0;0;0;0;1329.638667;2.333333333;0;0;1329.623;2;0;0;1325.518;8.666666667;0;0;345.011;1;966.6666667;3.333333333;0;0;0;0
8027;0;0;0;0;800.003;1.333333333;800;1;0;0;0;0;813.394;5.666666667;0;0;0;0;50;1;0;0;0;0
8028;0;0;0;0;1468.827667;1.666666667;0;0;1468.827667;1.666666667;116.6666667;0.333333333;1382.448333;14;0;0;373.859;2;594.5533333;5.333333333;266.6666667;0.333333333;0;0
8029;0;0;0;0;200;1;0;0;200;1;0;0;199.2746667;6.666666667;0;0;0;0;187.5233333;3;0;0;0;0
